soil_ph_deviation,moisture_content_variation,nitrogen_level_fluctuation,tree_density_difference,understory_diversity_index,canopy_coverage_deviation,temperature_anomaly,precipitation_difference,elevation_variation,wind_pattern_change,sunlight_exposure_shift,fungal_colony_presence,insect_population_variance,water_body_influence,forest_edge_proximity,human_activity_impact,wildfire_history,geographic_orientation,local_pollution_level,adjacent_landscape_effect,carbon_sequestration_rate
0.009499189131419315,0.00023205955266725664,-0.012835794844037305,-0.014157538380282842,0.00898483712089287,-0.032220552012454266,-0.009248725027340478,0.031508800784377726,0.024803296543542987,-0.003154021899764332,-0.0010889037285033022,0.03494771810583221,0.029556960401475766,-0.005165108352729733,-0.011015908021202888,0.005228572892170728,0.007851572345020463,-0.023202097947134518,0.0121487062555921,0.009200971960217902,12.829110865445175
0.00900017617681176,-0.012020715080160118,-0.0006389661885244709,-0.013350909098715882,-0.001150739166757137,-0.04789576341175225,0.039896790708094,0.0029029996748032795,0.07881772163865491,0.030909921140469532,0.01969106578896893,0.02824449567870826,0.03449014264306213,0.0404104919522729,0.008339904844881372,-0.008075951626398436,0.023824809061729627,0.00913529122539031,0.005616827952345949,-0.04047473115678138,10.868397695704154
0.005968093216301984,-0.020135294388820724,0.007195546246651161,-0.0010805579450109007,-0.020160725145020864,-0.0014752611629046365,-0.023887157657777117,-0.008974572480280107,-0.020307581719961578,0.03448452786012858,0.029675154189963013,0.005780668026432141,-0.0069368209131718764,-0.0377055933733612,0.0010435961649011562,-0.004474544506075677,-0.08434946394651892,0.016829098438764692,0.00556383411097648,0.02870439726882633,1.2945381891341037
0.019198622029258615,-0.008226423354456152,-0.020341663834577136,0.044209002138164935,-0.02837038893837052,0.029117973971349534,-0.007164157492110185,-0.0203513399240491,-0.017486939177644694,0.021780530310922405,0.016293426285318217,-0.009647380881133552,-0.03821292125444425,-0.04006497686184807,-0.02474417991501213,-0.019811790284888667,-0.014396695950074905,0.020867948745562834,0.024627494139612214,0.03485128779101478,-6.872302842533414
-0.008041855145536117,0.011636207029073515,0.004228748148181085,-0.013678195020696626,-0.01710409783750451,0.009683164496267712,-0.0290198972190187,-0.0007006802347760726,-0.025060101270455295,-0.00032799597403395894,-0.034968284840766785,5.838576694416117e-05,-0.0018839312685737333,-0.017678768790823057,0.007785944402128083,-0.03364696391719524,0.009252119543916295,0.0183077580767745,0.015132731429079727,-0.01655727077259099,2.692356528382473
-0.024995917755655555,0.030488255871425347,-0.015091505413390136,0.021375181982843994,-0.002404598286141219,0.026929472638013974,-0.05788370217782409,0.009630098694741497,-0.03817629950732026,-0.02251423239953841,-0.012355393983570852,-0.017869387631491537,-0.019643433088091893,0.018079372580337635,-0.01675544637964952,0.036590828717420996,0.00020710912469523894,0.00806346977544646,-0.03039650236394456,-0.020063905196234265,4.523380844803427
-0.008389841465506365,0.0022393458748383097,-0.0011900856167526772,-0.013205498924915014,0.004106955991313442,-0.004341527082106592,-0.0019462844670854486,-0.0015673357213723308,0.02607809236251605,0.0042410985749499995,-0.004573798974144195,0.01584508595006321,0.02503647891214727,0.0215878023589919,-0.015069148402399602,-0.011053316450062228,-0.023698253174867113,0.015308935346791414,-0.00034160282541068065,0.011019768573198734,11.210353200561991
-0.01034654261496332,0.02457066462512826,0.03651790955566259,-0.023614021795652973,0.0038392838426723054,-0.010169556479591288,0.005994070675378108,0.00835612053476122,-0.030751530573570968,-0.015088057853526243,-0.028111767096940896,-0.002990925947383914,0.03517251952247657,0.008342694697876369,0.03378327705769245,0.00679917271953745,0.037673203566908,-0.02455569687501555,-0.025149565553793586,-0.006875303125785727,6.6785694723525
-0.014801332283024287,0.032646716510882696,-0.007266016316390448,-0.017849598327480627,-0.01248548795788914,0.005941879759099356,-0.028348709495086243,-0.011604934643858924,-0.06302977878035967,-0.023039397929062545,-0.01566631014667577,0.008899642354074795,-0.008943461524319237,-0.02573233184120165,0.0008696073981813464,0.02280425966078972,-0.01871498447368779,-0.004700948490929384,-0.008973148482621823,0.00856826451765796,1.9771372478213396
-0.026039295488605545,0.01887240990937191,0.05271454474450876,0.02831124792060946,-0.023847694621832196,0.021798668814957806,-0.06176270170351988,-0.010675194382333037,-0.06710033736440649,0.013219918070223206,0.03381846929332798,-0.016439215415444207,-0.01832622663433458,-0.04469433898684657,-0.019965058847934553,0.020705845401499404,-0.04750365031936527,0.005695859651875963,-0.021351226842647727,-0.005768889519457055,0.06557270207083454
-0.0071081655259024636,0.015144422107177407,0.015701069204281992,-0.016130227291832423,0.010445511775750375,-0.01949262235805484,-0.012067313807886202,0.030332882284410508,-0.0036266732326888686,-0.02954874299489415,-0.021250088292004126,-0.011534186627616077,-0.0066988289968565795,-0.012516639052054286,0.01615581327914851,0.003360764933680003,0.00699278539235939,-0.01021657848041923,0.007717441360317222,-0.023556756658842694,3.267467418719177
0.004003224803603317,0.016001675981497997,-0.0015080703253169683,0.006712123535932785,-0.02646036082481161,0.04047983961061172,0.009356514128698342,-0.005731729978667012,0.026902864066258247,-0.010738493886482445,0.0323781527241998,-0.013542263900074392,0.01512770662724046,-0.006719575772472135,0.011673165422835783,-0.021660623841689455,-0.016217859907327044,-0.0024732699670305973,0.02316683077533313,-0.048916923666263254,-0.061039443306235286
0.03587224389303797,-0.012338956131632942,0.006344160850114908,0.01798250559746013,-0.008833429576363329,0.05626466988870082,0.00123895578693954,-0.015271507658825546,-0.005812796028501414,0.013091077319952956,0.0012679757587138458,-0.026361361100144254,-0.027745964998622023,0.010187773146976708,-0.025091096121085895,-0.004577131409456766,0.03972944583662133,0.03017726780873838,0.024439443213145756,-0.0025605891321396805,-1.6700211859192235
-0.021720454627589602,0.007817553218573834,0.012816312099592156,-0.024171530344378304,0.019544352626522724,0.015772742216643827,-0.030155538549703535,-0.011803569736329542,-0.014438265147992268,-0.03401836133324286,-0.021300600225077546,0.008605498320935986,0.025182416029342933,0.013487921824942545,-0.014573663818357922,-0.0056881377916448385,0.012943435283673184,0.009396641087785366,-0.007702864892699933,0.016160649987206448,3.820031784963853
0.007343563913522384,-0.02410464758813285,0.028990482993832993,-0.05881446183196969,0.03401163157630896,-0.03272786559484236,0.020248333199832533,0.03424860727844103,-0.014443240221955698,0.02982566224219971,-0.023376113792475547,0.0055257204717800035,0.01437882342439554,-0.002489252239055446,-0.00484274853770327,-0.009413117336209793,0.03312517373544574,0.008849635257500712,-0.020521772931214963,-0.019850346852434895,11.671106197238077
0.015531107751248965,-0.012659631641238457,-0.025183224425592517,-0.0052782115396575,-0.0001086008062880683,0.010965373571868697,-0.02472993383863122,-0.03185332564856065,-0.0041383850717421474,-0.0037127618286851385,-0.0036247009297496286,-0.0023120941763025717,-0.02911131646256566,-0.03859861664477616,0.004009314253562547,-0.0189108008363771,-0.012327804088023227,-0.015821871409171715,-0.00021315085961470855,-0.008033110606660081,-0.3154005975392158
0.002102651799880745,-0.010113432968818356,0.014663431150449213,0.0031527163092573383,0.012690740900664651,0.007001141960096931,0.06108916217768297,-0.006065525465247048,0.0335982564509987,-0.0049361509426323925,-0.03219491318331278,-0.017618858227096895,0.021301466205690043,0.009178715374086857,0.021368686358862337,0.0006949500258766107,0.029133872036096947,0.005520969918048102,-0.0052627837909003565,-0.0305652064689271,5.885765416283597
-0.005776778630007775,0.0333217900248166,-0.011164857552606895,0.042575133296543576,-0.008702640134917993,0.003054006689126356,-0.01866402898929081,-0.018083797310737885,-0.008751304797950648,-0.022541046319001785,-0.0082449579878609,-0.011081828316573655,-0.04178508837219341,-0.04215437061126547,-0.003275083711000208,-0.0010187074486211172,-0.01546783548120095,0.0023085416643767185,0.009151727534200847,-0.008409199517424427,-2.0427204173901505
-0.027158331791330596,0.0034595049029721484,0.024641410869388657,-0.004408891951077064,0.033800976935110104,-0.02767652056174657,0.010238250520271067,0.03157422528345347,0.02154694270017065,-0.019698719804832045,-0.0034655273973239298,0.0028940082983051917,0.02484989908733049,0.013861578487283338,0.013421171262643614,0.011258030203824692,-0.021957785193731892,-0.0018231158161445312,-0.03899158604528011,-0.018129480194128772,4.86623398494641
0.023718096513912375,-0.03189211113240312,-0.013746491695380768,0.027253907874206482,0.013557824338451444,-0.012381807780159213,0.029438259703967417,0.013545649216413585,0.06387487893745486,0.04465145715043654,0.0241302927024399,0.002419381121572061,0.03454068074074481,0.041601164955279095,-0.01204884930885448,0.019316726778107994,-0.025069708158389145,0.011736209117227678,0.01566483774695557,0.009385519939544847,9.552724448328847
-0.02083791863640537,0.02441508987807634,-0.011840665819190783,0.016955940449261585,-0.004665479811985196,0.03889606509114309,-0.007180487718644664,-0.03870713932892654,-0.003390311232606101,-0.001103618261113663,0.05642464637741457,-0.02356886111790985,-0.014246106605658072,-0.008197503395409804,-0.027591174099528826,0.015667773903505024,-0.013055276202818497,0.007379536101911645,0.013733843757942284,0.016214041303516287,-1.7160245391055495
0.0038534106085912462,0.03268044177912881,0.03002625904520994,-0.021219945561107196,0.03421393547355835,0.01091233431350355,-0.0033225756619928125,-0.010465887407220868,-0.04870342405685718,-0.03813757126093546,-0.05141351667370405,0.03413987248575529,0.04308453130238642,0.03730851933676069,0.0061964178119149555,-0.027277651567855714,0.03869806939021839,-0.026259440242284694,-0.011422637862009418,-0.00469398878877419,12.604496105707003
0.002913833360147602,0.011108881050952875,0.0035515565562030883,-0.007721415032686979,-0.007412144301264455,0.019414900009982996,-0.02917086206843672,-0.005194817949996633,-0.020085361735818038,2.0078501175908984e-05,0.04758965721142866,-0.022492606188836844,-0.0442742207004048,-0.0200206594584639,0.020845841596737684,0.011640875790333152,-0.04449750302979363,0.008778495708909479,-0.021275246021128635,0.007300272561693535,-1.6920117525692246
-0.01558473212209334,0.013405833750811221,0.006764947931728473,0.034825615020950045,-2.272867436389683e-06,0.020263899477786812,0.0036125430588944047,-0.0038468000669403413,0.015668755731504898,-0.021287914647994288,0.010313724317392614,-0.0015839412802693808,0.0017251945148208001,-0.005765498140352521,-0.004138942391303551,-0.02971588533940061,0.003567425295683771,-0.008965184451673642,0.013286154916967713,0.006254089201818918,4.153080110895113
-0.012071040417631958,-0.00603530737352843,0.010240700976253821,-0.001808352624584164,-0.005940980076398631,-0.020887315496454402,-0.004494996533362536,-0.004284362106035139,-0.030413306222050508,0.01423567110291546,-0.004849805216444073,0.023718571399199032,0.01584020439648019,-0.019880532555271956,0.014481510121964991,0.021655921954406444,0.022619205622482274,-0.012567060028227812,0.009340712850033954,0.02090477932609124,5.719202185829227
0.028988286841263665,0.004185393169825377,-0.010552625091633006,0.022700317406238055,-0.019875248030785983,-0.02834257312977534,0.034023073859311304,0.0006853532591552819,0.022854807081141956,0.010283927614237078,0.042364145840223744,0.007631559668043487,-0.0019815571495801387,-0.027252350792102205,0.006011240358995274,-0.010787331527161938,0.006415111087914299,-0.010126610368387254,0.007054397793301993,0.012563495843236369,1.1631888596429432
-0.009356906020201795,0.025015101022632553,0.02207435391427472,0.011112486745151464,-0.00020226570347269492,0.011381384922922337,-0.0193473496588991,-0.007684788011282522,-0.0002127452038962127,-0.021160873149994423,0.010160008619303109,-0.0030221420192045774,-0.05796410340634855,0.009768796478560052,0.036878840736098886,0.011177611064158405,-0.004550614681339394,0.019838555075973565,0.004450068108989291,0.03064670260456219,6.336205635368319
0.0004608262387381564,0.010907333039788943,0.041370563579670644,-0.028094380025717274,0.0011944154651388089,0.011441767212895956,-0.020380213619038124,0.009662095372808956,-0.04951802552570985,-0.019800957435613702,-0.010230559505981928,0.0004821810366822209,-0.024327753231669823,-0.027750473993276896,0.0014175406306497888,-0.004998400147680019,0.02766752022305838,-0.014101473766524274,0.0041399743917527885,-0.010740575416193898,4.528258394417033
-0.01638862083228478,0.017107696802035402,0.025705560218909507,-0.005392848623417628,-0.005271118014751348,0.02090638921842762,-0.02122494396462234,0.002059525082029362,0.009056035831640212,0.0099192300615876,0.014653213078381366,-0.03823267085094733,0.013560239081204834,0.024024856811901446,-0.00046656447390317716,0.011823046026011223,-0.006349334266529596,-0.0012965572357430024,-0.0028085033720009847,0.0022883127370915755,2.5873424007210604
-0.003955581996243156,-0.0022361757150329135,0.0010553931349466892,0.0015615812356755958,-0.02217561499887266,0.02785988679133442,-2.4826136901541876e-06,-0.017824428445833557,-0.009846483363619474,0.011543147953330644,0.019003846687788917,-0.014936195700131752,-0.01206979674529877,-0.024429229472829175,-0.007744999763530748,-0.004010697181933643,0.02400075530324558,0.001411788945880086,0.010122351775652348,-0.013224678416725215,0.7768248984201169
-0.014366405820258388,0.009922839455259813,-0.011870431613364606,-0.006979634482405129,0.002695794081886577,-0.015387734010096507,0.0007943083379758949,0.005424416793835528,0.01262069004140828,-0.00959010569498743,0.005944615835231371,0.007657040746030977,-0.014975045928073884,-0.01327622582369604,-0.004754689819636205,-0.013919084039566524,-0.007106858221066496,0.015290601396428885,-0.003578359789677388,0.004501895516883395,2.0159952886579466
0.02843260648042136,0.0331905840526701,-0.007030082278440502,-0.03859603230138099,0.008442910559791452,0.03226307186583362,0.018709440357158054,-0.005206551483700788,-0.001971078832031256,-0.05020642439626122,-0.05462698285863636,-0.027765248167034462,0.01727849454788367,0.03732274613921075,0.03792500320777319,-0.019569656699091012,0.10131734611000415,-0.0054232550426356494,-0.01349371066659196,-0.03482144943912438,4.687375008746209
0.01734638284123384,-0.03728070620205187,0.004012894438341897,0.008155331956968478,-0.03617159644975195,-0.023116808359863853,-0.038127986418446815,-0.010919671446399827,0.02076328343660905,0.024565165856460115,0.029406055357688404,-0.0006759765110390661,-0.05060997029425268,-0.053140331765359254,-0.02273945118989402,0.012552176791975744,-0.03146232291351527,-0.005290436086644188,-0.0026048500114149126,0.008632895671998424,-6.016601249405872
0.011930286949994408,-0.024064070486556732,0.004562891618249591,-0.009980553624629724,-0.004840784571443365,-0.041719284498536645,-0.0038441000687834052,-0.004342564106565918,0.0044221770070091435,0.020118397469280784,-8.868145707282767e-05,0.025717870662749734,0.004986424459312602,-0.022385806752876446,-0.018419640768060783,-0.0003853413497873603,-0.00010792163033620158,-0.0007217420070357143,0.0017568644851973802,0.005385050984203871,7.071005779038506
-0.00434302851761092,0.028963282133888497,0.03420304666322256,-0.00709073314427493,-0.019761877980155988,-0.007311339394831363,-0.021797890026051533,0.03137740393073829,-0.06031669028181086,0.011938085759477586,-0.003951976148034763,-0.011664873137621955,-0.011941559836129698,-0.021461122198593283,0.006187272323807116,-0.003459959878991857,-0.011488681247865028,0.014610867690934054,-0.023449331301748425,0.006113683795536681,1.6684210595517337
0.02027328532314808,6.737558346458695e-05,-0.010220286179680568,-0.0069366799375654336,0.0034323316395458367,-0.021316516847816627,0.011127604151775588,-0.0014317030565071172,0.004709618667511532,0.003719291942825827,0.004417785741461482,0.005277103220796406,0.02553057164406482,0.027575026981436046,0.0007728156599440212,-0.02861001928052162,0.03665528263276424,-0.01688942510157717,0.0029164948920192817,0.0038798607193270577,5.207046080206618
0.00035688767779534634,-0.006121452418464854,-0.01699364770896569,-0.026734303573537177,0.002375032547866716,0.01228509978543221,0.01310071387596978,-0.002333413968021578,0.012502051074850284,-0.010327980517204457,-0.015180857222784156,-0.018408713979866657,-0.0007919528669306222,0.016935235364680473,-0.012295964294327912,-0.01178910254715746,0.03915463107527924,0.00796508727481687,-0.007804866570039848,0.006630737512638199,2.1145456344828713
0.012987002047340608,0.003177764350217145,-0.005337198454359741,0.005748668464360141,0.012177776873513086,-0.004871920185985535,-0.014162066095833254,0.000323142479264548,-0.0007876077256815557,-0.024984915729689416,-0.001648025381478597,0.0012737659995658954,0.0037816806127320035,0.018289921706973897,0.0047991017244316,0.008386564224872693,-0.04597502833818915,0.014519872913983777,-0.025975895535562187,0.006224153765388623,4.492055994073582
0.006137186945661916,-0.0005835318458170954,0.005966457758653038,-0.0038557918766297544,0.025756171691464873,-0.0006949086306945016,-0.005691308875317739,0.023060515714757115,0.015949776613821433,-0.031926039159381296,0.0028176143367302656,-0.012367050032267915,0.0004954970379039264,-0.0005187976796828762,0.009848835364043478,0.020930720598121535,0.02050091704847867,0.0026133669964546725,0.012763367146221173,-0.03034973067506644,4.085975278794607
-0.007426139888918138,0.018794475012877707,0.010986904777947086,0.0007175190227526389,0.00044090846761304963,0.0005351623674511561,0.004317076048850706,-0.00242559014750717,-0.007963164442046719,-0.011070462858145162,-0.031044293170979217,-0.017175905233617682,-0.00360633042474567,-0.025191966808518377,0.009636469690484461,0.009609866484984167,0.015863381255001217,-0.017865929584576227,-0.011472939844867589,-0.019829563929183308,2.493745372203724
0.01478544689550337,0.010197331051137331,-0.018543980920757274,0.0017249842615495237,-0.014441869696958452,0.020480086465229214,0.015800223031892074,0.0002482896243338243,0.02139719250114384,0.0036553375869487915,-0.021584398400635526,-0.024747337566427868,-0.023345317731683263,0.0024864235973301118,-0.022435931421754898,-0.052861866839422976,0.04925955149343724,-0.0005915891422705714,-0.015079032978794276,-0.01436062631812736,0.1708443257978649
0.014269962292302098,-0.016224360450404852,0.000903662421824509,0.0226390623591044,0.0029819610929006767,-0.00426103965774463,0.019467724914000485,0.03385507234233381,0.02825013290017499,0.012780962374484724,0.01026961044617602,-0.004729437550271552,0.027048033627174846,-0.00501793220211786,0.023481723127431766,-0.007140972731946328,0.020900717628249684,-0.029723249903870434,0.048477516657086016,0.007615702550012245,9.26524344831028
0.06071485217620692,-0.021550567428798333,-0.0017559375400340647,0.02022470909590246,-0.007993824974639492,-0.00433668486068637,0.024224308911992454,0.008858527202719775,0.05315231850070173,0.008001611618177279,0.010429745416546838,0.0036456579284324156,-0.016607213573911303,-0.010807821207869842,0.0037834987281174333,-0.007544684589161945,0.012226495677659113,0.005376545088382503,0.02097373913690241,-0.0036504633539662743,4.191615078585903
-0.0027724808182822535,-0.006100568646832361,0.05205876168735821,-0.018626805155281576,-0.027633045015382506,-0.003346839339207377,-0.05656498099418302,-0.020878570565907723,-0.11450615099385533,-0.005760005553308977,-0.004453312373725751,0.02761963218240741,-0.05588672162426044,-0.0769617480191254,0.00575049068397871,0.004835993218044026,-0.04131775829309674,-0.008125482803253106,-0.003379053230637387,0.02392441470914114,-4.139935044399576
-0.02306242500961979,-0.003198734002098961,0.007643659852199552,-0.0022587043012123192,-0.005160835266881992,-0.021404968659377896,-0.00783591273807702,-0.016802673545727613,0.006283419136620486,-0.011998712332939178,-0.01119747165982254,0.010970891631011868,-0.03250671987292523,-0.020731617732583987,0.0033808320864125553,0.013590301576942654,-0.022869730410650817,-0.01364360442768669,-0.03206060126077702,0.03491500847102564,-0.7895440769647106
0.030382147599947104,-0.005860011092100416,-0.01787972301515893,0.021766936740280726,-0.014235406386179286,-0.0035766076233409057,0.006983735762100958,0.008464811649925972,0.009984408770205948,0.0010280930601279943,-0.0027277011633767834,-0.020655955212596395,-0.04130439904234691,-0.03511950383236834,0.0030695967910112955,0.0016890655105254355,0.035516633587772684,-0.023616196610574666,0.020620740566369956,0.008206729879234383,-2.6633159217552818
-0.026040231427467503,0.012833764939427922,-0.004346906048315034,0.005104691917793002,-0.01482837507695434,0.04582893765527077,-0.010987810310850606,-0.05524857321676268,-0.038214030663394544,-0.041465814782959985,-0.025079172515821483,-0.029371070416435354,0.0010798191655845668,0.014867461875634732,-0.033908371249130626,-0.02115962932802689,0.024419719103708326,-0.001938608396895059,-0.007952908465209534,-0.009649235053307649,-7.7476420460075275
-0.003568439067825688,0.004281224596590864,0.004785546788648767,0.02321675273216451,0.022722188946922423,-0.013125625411286692,-0.007735888037947956,-0.0032455286324774494,-0.004429838946026974,-0.008923235218492472,-0.013246906204689487,0.0068985787588159864,-0.017571506890861902,0.0008824242103917235,0.010126707232766572,-0.013875689180325527,-0.019420745164950792,0.0026916430022539575,-0.01595838065717174,-0.007582398265507843,11.892131427371886
-0.013402923569773201,-0.014385429158199686,0.018865133556722494,-0.0022702091405517708,0.02060864756162619,-0.019881773800905892,0.02291064772133931,0.010548329954822083,-0.005853889554774695,0.023185412399880576,0.010438539199567193,0.03364857891826645,0.041825828410336094,0.01287938315510957,-0.002363802424472871,0.018741073016272352,-0.014242121224705181,0.01709901394997699,-0.013614160892245866,0.012369181210607615,10.128727760832064
-0.01344483934163521,0.002071724732021046,-0.00556905771581399,-0.03972629583315812,0.00034152134609169,0.003609464344770091,-0.0038145347323453533,0.0043052325681988786,-0.018355201962781224,0.005967852795773449,-0.02850402070394516,-0.0020873054513622286,0.01915345058312819,-0.005589323095909942,0.008012781096790343,-0.007735161629756269,0.020588795508625943,0.02327290274529593,-0.02503468964064183,-0.020406203954212547,3.5066543196805906
-0.008418716003706363,0.0075840214961646404,-0.006217569625974538,-0.008802713093344395,0.005586147809486584,0.007062576337163431,-0.00619944656752498,-0.012984313265879822,-0.026418477473974043,0.011031561865138035,-0.026584155969225864,-0.01674034253527537,-0.0026000609588835997,0.025428942519383522,-0.004255437488145941,-0.013091404649583435,0.046694885793847375,0.0015994980423828914,-0.018178209559318818,0.0032196455447807025,8.187114542522073
-0.010253858143382963,0.0025986822294506015,-0.03558701160530787,0.03341621382489865,0.03258502642474884,-0.006327966432670386,0.0028972337902368377,0.016642884836470882,-0.0060808266775379555,-0.03084515179616463,0.012206010824726573,-0.007276728773104487,-0.028793427859058675,0.02234861039856512,-0.009079680606646944,0.018451392190176042,0.019074423438506738,-0.008448248980298898,0.027877027607298554,-0.015834102917960613,8.396274290974656
0.02486190049650827,-0.01591845049577332,-0.00852700268611176,-0.0023073729451726214,-0.006900648768170319,-0.01168827903477043,0.04963566264563017,0.016010687953722968,0.06053893785887591,0.024626287388796814,0.014443228769439946,0.021739323036527824,0.02867493623364465,0.008761668465576508,0.008153120053423056,-0.006014998198980873,0.04043311014922389,0.02806771004473274,-0.006654281963217354,-0.008825754182257383,7.502987474083195
0.0008953157304228026,-0.009931161813187641,-0.014492966043702279,0.0020776209804289577,-0.03272913421767815,0.003019418457190355,-0.00794734720113248,-0.010851139453251602,0.023492855603674034,-0.001449040864536099,0.05206191870377826,-0.007521330842335363,0.01064421992156041,-0.013932948186445247,0.001966438205473518,-0.003810542471554004,-0.04621879005494781,-0.005636899870499539,0.011437406516867536,-0.014443630394347711,1.354388378008788
-0.034940333000073716,0.022174952775062533,-0.019401347545988087,-0.02264736773144736,-0.018041445591062393,0.02307894130424345,-0.03094233373901251,0.003049262653365976,-0.04175337923243467,-0.023198369675861228,-0.023161328180307115,-0.0264923442318008,-0.01794832999438374,-0.01086527771581884,-0.025691938392219046,-0.014966116856918614,0.007835314927672622,-0.02363508032273671,0.004093433332523649,0.022952976958900945,-0.9896191180222256
0.03239075980771548,-0.002174936215708484,-0.0003391341920354954,0.04331656144608045,-0.011058626944010632,-0.016760308284204255,0.00971242168544993,-0.00821321540618161,0.030666522505063673,0.03315468534386528,0.02633796824483652,0.014403836120862837,-0.018044017652601017,0.006524928873002457,-0.0104436448426135,0.008265061526211443,-0.017624133995505477,-0.017284072087103485,0.002681725433954704,-0.004657765217485206,5.387164986392357
-0.0005325252049209605,0.026205124271198338,0.025515400838699562,-0.008009262554481467,-0.0018976170590689074,0.00959008568178927,-0.039632334328731623,-0.012426718783762919,-0.04428745173127775,-0.020026574415640486,-0.02797697910429023,-0.01769574791733739,-0.00117875557955293,-0.002730784358126017,0.02127440678347625,-0.007014422808776944,0.02649081247613506,-0.019245467096030703,-0.03468652383987841,-0.009486263840478225,-0.6314952732956818
